group,FPR,FNR,TPR,TNR
middle,0.036935704514363885,0.8038674033149171,0.19613259668508287,0.9630642954856361
young,0.018129079042784626,0.8888888888888888,0.1111111111111111,0.9818709209572154
old,0.04121863799283154,0.7557755775577558,0.24422442244224424,0.9587813620071685
