group,FPR,FNR,TPR,TNR
middle,0.09028727770177838,0.39088397790055246,0.6091160220994475,0.9097127222982216
young,0.03988397389412618,0.47474747474747475,0.5252525252525253,0.9601160261058739
old,0.13082437275985664,0.3795379537953795,0.6204620462046204,0.8691756272401434
