group,FPR,FNR,TPR,TNR
Husband,0.21830985915492956,0.3267211201866978,0.6732788798133023,0.7816901408450704
Unmarried,0.0045662100456621,0.8076923076923077,0.19230769230769232,0.9954337899543378
Own-child,0.0,0.7,0.3,1.0
Wife,0.27586206896551724,0.3557692307692308,0.6442307692307693,0.7241379310344828
Other-relative,0.01694915254237288,1.0,0.0,0.9830508474576272
Not-in-family,0.0067243035542747355,0.7716535433070866,0.2283464566929134,0.9932756964457252
