group,FPR,FNR,TPR,TNR
Married-civ-spouse,0.001763668430335097,0.9543568464730291,0.04564315352697095,0.9982363315696648
Never-married,0.0,0.9117647058823529,0.08823529411764706,1.0
Divorced,0.0018018018018018018,0.9242424242424242,0.07575757575757576,0.9981981981981982
Widowed,0.0,0.9,0.1,1.0
Separated,0.0,0.7777777777777778,0.2222222222222222,1.0
Married-spouse-absent,0.0,0.875,0.125,1.0
Married-AF-spouse,0.0,1.0,0.0,1.0
