group,FPR,FNR,TPR,TNR
middle,0.0013679890560875513,0.9530386740331491,0.04696132596685083,0.9986320109439124
young,0.0,0.9696969696969697,0.030303030303030304,1.0
old,0.0017921146953405018,0.9273927392739274,0.07260726072607261,0.9982078853046595
