group,ECE
Married-civ-spouse,0.37130600571973305
Never-married,0.03419972640218878
Divorced,0.07729468599033816
Widowed,0.06299212598425197
Separated,0.040268456375838924
Married-spouse-absent,0.10606060606060606
Married-AF-spouse,0.5
