group,FPR,FNR,TPR,TNR
middle,0.006839945280437756,0.8632596685082873,0.13674033149171272,0.9931600547195623
young,0.00435097897026831,0.898989898989899,0.10101010101010101,0.9956490210297317
old,0.017921146953405017,0.7656765676567657,0.23432343234323433,0.982078853046595
