group,FPR,FNR,TPR,TNR
Married-civ-spouse,0.15520282186948853,0.3381742738589212,0.6618257261410788,0.8447971781305115
Never-married,0.0007173601147776184,0.6764705882352942,0.3235294117647059,0.9992826398852224
Divorced,0.0,0.6818181818181818,0.3181818181818182,1.0
Widowed,0.0,0.8,0.2,1.0
Separated,0.0,0.7777777777777778,0.2222222222222222,1.0
Married-spouse-absent,0.0,0.75,0.25,1.0
Married-AF-spouse,0.0,1.0,0.0,1.0
