group,FPR,FNR,TPR,TNR
White,0.053864987757957325,0.3753694581280788,0.6246305418719211,0.9461350122420427
Asian-Pac-Islander,0.12643678160919541,0.4166666666666667,0.5833333333333334,0.8735632183908046
Black,0.023376623376623377,0.6037735849056604,0.39622641509433965,0.9766233766233766
Other,0.05714285714285714,0.0,1.0,0.9428571428571428
Amer-Indian-Eskimo,0.030303030303030304,0.6666666666666666,0.3333333333333333,0.9696969696969697
