group,FPR,FNR,TPR,TNR
middle,0.07797537619699042,0.3632596685082873,0.6367403314917127,0.9220246238030095
young,0.0036258158085569255,0.6565656565656566,0.3434343434343434,0.9963741841914431
old,0.1039426523297491,0.36633663366336633,0.6336633663366337,0.8960573476702509
