group,FPR,FNR,TPR,TNR
Husband,0.24647887323943662,0.30921820303383896,0.690781796966161,0.7535211267605634
Unmarried,0.00684931506849315,0.6923076923076923,0.3076923076923077,0.9931506849315068
Own-child,0.004335260115606936,0.7,0.3,0.9956647398843931
Wife,0.19827586206896552,0.3173076923076923,0.6826923076923077,0.8017241379310345
Other-relative,0.0,1.0,0.0,1.0
Not-in-family,0.0067243035542747355,0.5984251968503937,0.4015748031496063,0.9932756964457252
