group,FPR,FNR,TPR,TNR
White,0.09059111577474642,0.34088669950738915,0.6591133004926109,0.9094088842252536
Asian-Pac-Islander,0.11494252873563218,0.3958333333333333,0.6041666666666666,0.8850574712643678
Black,0.025974025974025976,0.5471698113207547,0.4528301886792453,0.974025974025974
Other,0.05714285714285714,0.0,1.0,0.9428571428571428
Amer-Indian-Eskimo,0.0,0.7777777777777778,0.2222222222222222,1.0
