group,FPR,FNR,TPR,TNR
Married-civ-spouse,0.23809523809523808,0.3112033195020747,0.6887966804979253,0.7619047619047619
Never-married,0.002152080344332855,0.6323529411764706,0.36764705882352944,0.9978479196556671
Divorced,0.014414414414414415,0.5757575757575758,0.42424242424242425,0.9855855855855856
Widowed,0.0,0.7,0.3,1.0
Separated,0.0,0.6666666666666666,0.3333333333333333,1.0
Married-spouse-absent,0.0,0.75,0.25,1.0
Married-AF-spouse,0.0,1.0,0.0,1.0
