group,FPR,FNR,TPR,TNR
Husband,0.052313883299798795,0.7759626604434072,0.22403733955659277,0.9476861167002012
Unmarried,0.02968036529680365,0.7692307692307693,0.23076923076923078,0.9703196347031964
Own-child,0.01300578034682081,0.6,0.4,0.9869942196531792
Wife,0.034482758620689655,0.7980769230769231,0.20192307692307693,0.9655172413793104
Other-relative,0.01694915254237288,1.0,0.0,0.9830508474576272
Not-in-family,0.03362151777137368,0.6850393700787402,0.31496062992125984,0.9663784822286263
