group,ECE
Married-civ-spouse,0.020831042927654354
Never-married,0.009121484968157451
Divorced,0.02256411381122396
Widowed,0.03687812110460751
Separated,0.05666977916349297
Married-spouse-absent,0.01753882444964714
Married-AF-spouse,0.47640448451839135
